dmel_cre_id	dazt	dbif	dbir	dbun	dequ	dfor	dfun	dimm	dkik	dmir	dnas	dobs	dper	dpha	dpse	druf	dsub	dsul	dsuz	dtei	dtro	dvir	zdav	zind	ztub	d_affinis	d_arizonae	d_bipectinata	d_buzzatii	d_ezoana	d_hydei	d_littoralis	d_lutescens	d_mercatorum	d_mojavensis	d_novamexicana	d_repleta	d_serrata	d_simulans
DMEL_CRE_00217	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	positional_match	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	turnover_candidate	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	positional_match	positional_match
DMEL_CRE_00218	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match
DMEL_CRE_00219	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE
DMEL_CRE_00220	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	positional_match	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
DMEL_CRE_00221	uncertain	uncertain	turnover_candidate	turnover_candidate	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE
DMEL_CRE_00222	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	turnover_candidate	turnover_candidate	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	turnover_candidate	turnover_candidate	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	turnover_candidate	uncertain	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE
DMEL_CRE_00223	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	positional_match	no_detected_CRE	positional_match	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	positional_match	positional_match	turnover_candidate	turnover_candidate	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	positional_match	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match
DMEL_CRE_00224	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00225	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match
DMEL_CRE_00226	no_detected_CRE	uncertain	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	positional_match	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	positional_match	turnover_candidate	turnover_candidate	positional_match	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	positional_match	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE
DMEL_CRE_00227	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	positional_match	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	positional_match
DMEL_CRE_00228	positional_match	no_detected_CRE	no_detected_CRE	positional_match	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	positional_match	positional_match	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	positional_match	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	positional_match	positional_match
DMEL_CRE_00229	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE
DMEL_CRE_00230	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	positional_match	positional_match	turnover_candidate	positional_match	no_detected_CRE	turnover_candidate	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	positional_match	turnover_candidate	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE
DMEL_CRE_00231	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	turnover_candidate	uncertain	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	positional_match	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE
DMEL_CRE_00232	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	turnover_candidate	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	turnover_candidate
DMEL_CRE_00233	positional_match	positional_match	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	positional_match	positional_match	positional_match	positional_match	positional_match	no_detected_CRE	no_detected_CRE	positional_match	positional_match	no_detected_CRE	positional_match	no_detected_CRE	positional_match	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	positional_match	uncertain	positional_match	no_detected_CRE	positional_match	no_detected_CRE	positional_match	positional_match	no_detected_CRE	positional_match	no_detected_CRE	positional_match
DMEL_CRE_00234	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	uncertain	uncertain	positional_match	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	positional_match	positional_match	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	positional_match
DMEL_CRE_00235	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	positional_match	uncertain	uncertain	uncertain	uncertain	positional_match	positional_match
DMEL_CRE_00236	positional_match	no_detected_CRE	no_detected_CRE	positional_match	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	positional_match	no_detected_CRE	uncertain	positional_match	positional_match	positional_match	uncertain	positional_match	positional_match	uncertain	uncertain	uncertain	uncertain	uncertain	positional_match	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	positional_match
DMEL_CRE_00237	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	positional_match	uncertain	no_detected_CRE	uncertain	positional_match	no_detected_CRE	uncertain	positional_match	no_detected_CRE	uncertain	positional_match	positional_match	positional_match	uncertain	no_detected_CRE	no_detected_CRE	positional_match	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	positional_match	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	positional_match
DMEL_CRE_00238	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	uncertain	turnover_candidate	positional_match
DMEL_CRE_00239	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00240	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match
DMEL_CRE_00241	turnover_candidate	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	positional_match
DMEL_CRE_00242	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	turnover_candidate	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	positional_match	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	positional_match
DMEL_CRE_00243	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	turnover_candidate	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	no_detected_CRE	uncertain	turnover_candidate	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	no_detected_CRE
DMEL_CRE_00244	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	turnover_candidate	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE
DMEL_CRE_00245	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00246	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	positional_match
DMEL_CRE_00247	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	positional_match	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	positional_match	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE
